"","lake_id","station_id","country","subset","lake_name","lat_wgs84","lon_wgs84","altitude_m","area_ha","depth_mean_m","depth_max_m","cent_lat_wgs84","cent_lon_wgs84"
"406",376,"376_1","SE",NA,"Orten Ulften",62.4185157731094,13.0783585828948,494.8,209.34,6.4,19,62.4081429923817,13.0803795761195
"407",377,"377_1","SE",NA,"Örträsksjön",64.107971334268,19.017946036327,171,721.11,22.3,59.5,64.1435659038047,18.9577252316281
"408",378,"378_1","SE",NA,"Osbysjön",56.3480250361429,13.9979525571548,71.7,483.59,NA,5.8,56.3528593984282,13.9858398698747
"409",379,"379_1","SE",NA,"Öster-Noren (Ö Norn)",63.4359972572095,12.7898888950103,398.3,469.2,9,19.7,63.4517389565491,12.7818059679104
"410",380,"380_1","SE",NA,"Östersjön",59.5821563575155,14.2656542304542,128.1,904.9,NA,16.8,59.60373293413,14.2837965463566
"411",381,"381_1","SE",NA,"Östersjön",59.6884783608308,16.195563446464,55.4,121.32,NA,NA,59.6968813082291,16.1967100259314
"412",382,"382_1","SE",NA,"Östra Lägern",57.8428925093434,15.2078100828629,197.9,1526.52,NA,NA,57.8246130266913,15.1614760673835
"413",383,"383_1","SE",NA,"Östra Öresjön",57.4636822459517,12.6819925460075,58.3,782.29,NA,17,57.442024312965,12.671138059638
"414",384,"384_1","SE",NA,"Östra Ringsjön",55.873563061934,13.4989927586343,54.2,2462.69,6.2,16.4,55.8685657772483,13.5499708677915
"415",385,"385_1","SE",NA,"Östra Verbosjön",65.3452134860087,18.2124792946819,387.4,300.68,NA,NA,65.3553493041654,18.1893117528645
"416",386,"386_1","SE",NA,"Ottsjön",63.1916254257108,13.136610373212,494.5,1537.18,10.3,31,63.207898538036,13.046802475652
"417",387,"387_1","SE",NA,"Ottsjön",63.7072917352057,14.9500439571773,311.1,753.33,8.9,35,63.7282310181708,14.8691764735524
"418",388,"388_1","SE",NA,"Över-Röversjön (Röversjö",62.8943820316964,13.2329438614559,643.4,102.05,NA,NA,62.8982950509017,13.2130352426676
"419",389,"389_1","SE",NA,"Överstjuktan",65.6996874910949,16.2565791823131,491.7,2298.46,20.3,51,65.7631086984218,16.173082174885
"420",390,"390_1","SE",NA,"Överuman Delen Strimasund-Utloppet",66.0229477064961,15.0112699731923,524.4,8451.52,20.5,78.8,66.071154417469,14.8181840285882
"421",390,"390_2","SE",NA,"Överuman Stora Umevattnet",66.1014199551166,14.6549912415814,524.4,8451.52,20.5,78.8,66.071154417469,14.8181840285882
"422",391,"391_1","SE",NA,"Övre Åsunden",57.6709911329682,13.2737938404691,164.6,3256.47,8.4,39.5,57.7010718699595,13.3461308813627
"423",392,"392_1","SE",NA,"Övre Boksjön",65.6056784639416,15.9380625761126,474.9,1078.88,24.3,67,65.6515199708971,15.8500018000453
"424",393,"393_1","SE",NA,"Övre Fryken",59.8702403312721,13.1451929253644,62.5,4165.13,NA,93,60.0011645897826,13.1067256482406
"425",159,"159_2","SE",NA,"Övre Hedesundafjärden",60.3454333647454,17.0529609378836,51.9,2983.6,NA,1,60.3083555475997,16.992493998776
"426",394,"394_1","SE",NA,"Övre Jovattnet",65.7249982892559,14.7062031112408,486.7,480.26,NA,NA,65.7207382230632,14.6534921216679
"427",395,"395_1","SE",NA,"Pålkemjaure",66.3629992380966,21.6236943835194,242.9,173.58,NA,NA,66.3733296563322,21.6050957365312
"428",396,"396_1","SE",NA,"Parkijaure",66.7448065174831,19.2048016115121,297.1,2094.93,NA,34,66.7526475962054,19.1232892686745
"429",397,"397_1","SE",NA,"Peuraure",66.7712294857422,18.1411937338543,443.1,1791.96,NA,NA,66.7916092686189,17.9656170945843
"430",398,"398_1","SE",NA,"Piertinjaure",66.5875386845555,19.1238829196014,372.2,282.09,NA,NA,66.5941267392878,19.079946701315
"431",399,"399_1","SE",NA,"Prästtjärn",62.9954310716581,18.1707915529411,14.5,8.59,NA,NA,62.9951265105841,18.1687147200385
"432",400,"400_1","SE",NA,"Puottaure",66.191937912905,20.253153820125,296.8,25.34,NA,NA,66.1964942763589,20.2484598269116
"433",401,"401_1","SE",NA,"Purkijaure",66.6305522776715,19.5805449348578,272.4,1839.07,NA,16,66.6277973817289,19.5034513341523
"434",402,"402_1","SE",NA,"Råbelövssjön",56.07699429504,14.2043771240177,2.1,626.53,5.3,11,56.0995641501401,14.2291656506797
"435",403,"403_1","SE",NA,"Rådasjön",59.9996537183131,13.592885838478,124,1099.04,22.8,83,59.9851698572414,13.6298096832896
"436",404,"404_1","SE",NA,"Rämen",60.3188383453102,15.2000034285869,245.9,747.81,NA,NA,60.3030982432162,15.1797975786886
"437",405,"405_1","SE",NA,"Rammsjön",56.9991695845146,12.8909634558609,113.8,39.39,NA,NA,57.0033176144955,12.8999902212451
"438",406,"406_1","SE",NA,"Ramsjön",57.8433353586384,14.4244689651972,221.7,148.14,7.7,19,57.8580681391233,14.429716986143
"439",407,"407_1","SE",NA,"Randijaure",66.6578667561348,19.3999725979777,284.1,5054.99,5.4,31.1,66.7157769269453,19.3191626699951
"440",408,"408_1","SE",NA,"Ränken",59.7680534171249,12.3136236238694,87.6,1459.64,18.4,34,59.7335836260922,12.3129604834586
"441",409,"409_1","SE",NA,"Rännögssjön (Rönnösjön)",63.649787144191,13.816592284979,325.6,304.65,3.8,16,63.6627496581126,13.7793976741696
"442",410,"410_1","SE",NA,"Ransjön, Nedre",62.1875787408843,13.8598001765655,400.7,215.84,5.2,19,62.2060906559398,13.8555307959971
"443",411,"411_1","SE",NA,"Rappen",66.4810991946873,17.7081932164478,488.5,2426.62,NA,35,66.4070343624617,17.7811425955016
"444",412,"412_1","SE",NA,"Rasjön",57.5674321608536,13.8916026496448,243.3,389.07,5.2,16,57.585595133868,13.9026486524966
"445",413,"413_1","SE",NA,"Rätan",62.4865939915545,14.6246382410418,350.5,848.5,7.5,23.2,62.4875551827372,14.5272592396035
"446",414,"414_1","SE",NA,"Raukasjön",64.8946747826865,14.6038923727223,511.5,728.82,NA,NA,64.9155616113165,14.5370946949176
"447",415,"415_1","SE",NA,"Regnaren",58.8979473022786,15.8225164958164,51.2,843.96,4.3,11.4,58.8895388961199,15.7776278565718
"448",416,"416_1","SE",NA,"Renåsjön (Renåvattnet)",63.9754248910573,15.2630562235272,295.6,355.01,NA,NA,63.9997193589279,15.2406342566283
"449",417,"417_1","SE",NA,"Rengen",64.0645468460145,14.1132633441981,341,2143.44,21,70,64.0898205477396,14.003651797371
"450",418,"418_1","SE",NA,"Revsundssjön",62.8140398046724,15.3534088517037,288.9,7303.6,NA,20,62.8471397520697,15.2430388841573
"451",419,"419_1","SE",NA,"Riebnes",66.4032020830049,17.3266612651851,509.8,6294.53,NA,42,66.504042026898,17.1347106849217
"452",420,"420_1","SE",NA,"Rocksjön",57.7706892678285,14.182210208813,89.1,32.28,4.8,11.3,57.7739576333393,14.1887935895188
"453",421,"421_1","SE",NA,"Rogsjön",60.7126985281621,15.5898882830178,155.8,1781.15,17.2,65,60.7315606628204,15.5921364050334
"454",422,"422_1","SE",NA,"Röjden (Rögden, Stora)",60.3908090805927,12.6247900006781,280,1562.47,NA,NA,60.4160605879949,12.5240463873853
"455",423,"423_1","SE",NA,"Rörsjön",64.9431729694131,14.1510814957024,545.6,77.33,NA,NA,64.9498846791869,14.1408343547179
"456",424,"424_1","SE",NA,"Rörvattnet",63.962071672137,14.074750219893,365.5,533.21,4.3,33.9,63.9564105104684,14.0142778781669
"457",425,"425_1","SE",NA,"Röströmssjön",64.2667076257836,16.1350924143486,261.2,1044.55,5.1,20.2,64.211317137403,16.2334290442428
