lake_id,station_id,country,subset,lake_name,lat_wgs84,lon_wgs84,altitude_m,area_ha,depth_mean_m,depth_max_m,cent_lat_wgs84,cent_lon_wgs84
590,590_1,SE,,Vättern Södra Delen,57.83142967619827,14.206077302646321,89.0,187583.5,40.8,120.0,58.32936510946915,14.536069737391768
590,590_2,SE,,Vättern Utanför Hjo,58.300165184113396,14.355535534188228,89.0,187583.5,40.8,120.0,58.32936510946915,14.536069737391768
590,590_3,SE,,Vättern Utanför Karlsborg,58.52688086700189,14.56934247016297,89.0,187583.5,40.8,120.0,58.32936510946915,14.536069737391768
590,590_4,SE,,Vättern Utanför Visingsö,58.05664216149996,14.263780244177507,89.0,187583.5,40.8,120.0,58.32936510946915,14.536069737391768
590,590_5,SE,,Vättern Vadstenaviken,58.457610260334704,14.871576096075316,89.0,187583.5,40.8,120.0,58.32936510946915,14.536069737391768
591,591_1,SE,,Vattsjön,60.670586630459724,16.390107646474398,136.2,11.35,0.6,1.5,60.671329921696824,16.381493561188382
592,592_1,SE,,Växjösjön,56.86141084589858,14.810919523040916,160.7,76.86,3.4,6.0,56.86791700086499,14.810309881227617
593,593_1,SE,,Växsjön,61.397102446024334,16.403241098066424,85.6,601.27,,14.0,61.40590985486111,16.449988474282634
594,594_1,SE,,Velen,60.20906695854476,12.868562912225881,87.8,212.29,,10.9,60.18867921910157,12.881571780165816
595,595_1,SE,,Velen,58.71426531870311,14.31522041310171,120.8,265.2,,18.0,58.74064964526015,14.313056660378075
596,596_1,SE,,Venjansjön,60.835738946427476,14.11927624227397,273.7,3405.44,,,60.89693353612427,14.012209528686142
597,597_1,SE,,Vidöstern,56.978911219384365,13.984420973355414,144.2,4239.01,4.4,35.0,57.06770975933277,14.010142122862499
598,598_1,SE,,Vikaresjön,57.40317223868614,13.606159531170801,156.0,114.64,5.2,12.0,57.40990250685123,13.61499818760251
599,599_1,SE,,Vikarsjön,62.3749765862847,13.758938043130136,403.6,626.02,25.7,54.7,62.39314063085429,13.721064114947604
600,600_1,SE,,Vikern,59.50592079829766,14.963711160474316,113.7,964.91,8.4,25.0,59.493234861430494,14.918032898834111
601,601_1,SE,,Viksjön,61.345596756705234,16.000527805721525,153.8,271.39,1.4,8.0,61.344789386796805,15.960716909302448
602,602_1,SE,,Viskasjön,64.08427609262242,18.34542087030677,290.6,800.96,,,64.07443060474824,18.44216940242843
603,603_1,SE,,Visnaren,59.248126221076106,17.113447574522503,9.9,112.06,,,59.243957714561205,17.107481733614375
604,604_1,SE,,Vispsjön,64.07850770616356,17.33229292848434,297.6,609.68,3.2,16.0,64.0685518300581,17.365518296947414
605,605_1,SE,,Vojmsjön,64.86177389679926,16.743809645274073,416.8,8289.82,,145.0,65.02026266568022,16.409723147534006
606,606_1,SE,,Volgsjön,64.55006061992478,16.714534885368014,335.2,2158.73,4.7,14.9,64.60601109705084,16.6270298121609
607,607_1,SE,,Vombsjön,55.698507597794844,13.554818582923208,20.7,1190.77,,15.6,55.683971832725106,13.588191550406032
608,608_1,SE,,Vristulven,58.56219421226476,13.70148371287316,111.6,406.15,,8.6,58.56605944678555,13.724875553257727
609,609_1,SE,,Vuoggatjålmejaure,66.55585297527959,16.344978298231496,481.4,714.09,,,66.58395627067249,16.32376738323522
610,610_1,SE,,Vuolvojaure,66.35988227056565,18.596886753144787,428.9,2898.3,,,66.41005825996851,18.485404466427163
611,611_1,SE,,Ylen,57.854553586490646,14.500177437598195,252.3,603.0,,32.0,57.837147843084416,14.501664891598901
612,612_1,SE,,Yngaren,58.89254799022855,16.600260821679413,19.8,4765.73,8.6,19.7,58.851338035101776,16.587003359896492
613,613_1,SE,,Yngen,59.68876424665058,14.315986910015388,199.5,2688.56,,,59.732568942090325,14.305730905958923
614,614_1,SE,,Yraf,66.27695230336208,16.6318199919915,460.6,304.56,7.3,28.0,66.285148943112,16.608827140431874
615,615_1,SE,,Ytter-Grucken (Nedre),62.824519204995134,13.46299940484507,495.1,315.64,5.5,19.2,62.829101751323215,13.426479667961896
616,616_1,SE,,Ytter-Röversjön,62.86840966366556,13.256055804561536,616.2,213.57,8.0,20.0,62.87648480783981,13.243294041137572
617,617_1,SE,,Yttre Oldsjön,63.691504365281695,13.659573959582518,335.9,343.6,3.6,11.0,63.694975602742936,13.596787696417085
618,618_1,SE,,Yttre-Klippträsket,64.75142157649013,19.418018043950845,283.0,238.31,5.6,14.3,64.76033654013439,19.41304954480461
619,619_1,SE,,Yxern,57.65035261541341,16.146868551847945,91.6,1487.39,8.1,25.0,57.68388522947541,16.105154686497002
620,620_1,SE,,Yxningen,58.279158540692556,16.460018635858116,38.8,2847.04,27.0,75.0,58.26182693119287,16.3429791871079
621,621_1,FI,,Simpelejärvi,61.60082262945596,29.48246154946804,68.99,2073.036,8.22,28.15,61.57823,29.63492
622,622_1,FI,,"Polvijärvi, Ruunaa",63.4333290835508,30.414820778019124,139.15,317.136,2.24,7.8,63.43689,30.44229
623,623_1,FI,,"Pielinen, Nurmes",63.54181187307805,29.131392668457295,93.95,89547.439,10.06,61.0,63.27053,29.60674
623,623_2,FI,,"Pielinen, Lieksa",63.318760492441875,29.98658759980732,93.95,89547.439,10.06,61.0,63.27053,29.60674
624,624_1,FI,,Höytiäinen,62.68806446949231,29.669106540934703,87.53,28254.812,11.29,59.0,62.82979,29.65868
625,625_1,FI,,"Pyhäjärvi, Syrjäs.",62.032322250629875,29.88774200359632,79.79,24764.566,8.07,27.0,61.8972,29.95707
626,626_1,FI,,"Orivesi, Puhos",62.095063142382266,29.875902747303265,76.11,60119.35,9.16,74.0,62.22723,29.47472
627,627_1,FI,,"Porovesi, Iisalmi",63.55496558725076,27.18092699376527,86.1,2209.728,5.4147,24.97,63.54938,27.13786
628,628_1,FI,,Laakajärvi,63.83193699023338,27.89447076991009,164.69,3475.515,3.80463,25.94,63.84683,27.94101
629,629_1,FI,,"Syväri, Atro",63.37277147431395,27.987718822618763,110.28,120.78,4.51,11.72,63.38508,27.97889
630,630_1,FI,,"Ruokovesi,Pirttilahti",63.10461880474043,27.3323094139366,82.08,31723.163,9.71,75.0,62.7616,27.78259
630,630_2,FI,,"Kallavesi, Kuopio",62.89925502773385,27.731728580548193,82.08,31723.163,9.71,75.0,62.7616,27.78259
631,631_1,FI,,"Konnusvesi, Konnus",62.54890328138332,27.76981771881287,81.55,1287.145,3.19,19.0,62.52321,27.84631
631,631_2,FI,,"Unnukka, Varkaus",62.54917687010062,27.772294190094115,81.55,1287.145,3.19,19.0,62.52321,27.84631
632,632_1,FI,,"Sorsavesi, Sorsak.",62.45109293039606,27.65061246796645,98.27,5553.9,9.56,61.5,62.47527,27.55343
633,633_1,FI,,"Siitinselkä, Varkaus",62.30005208923842,27.907516373127805,76.03,56714.853,9.13,55.0,62.10826,28.38868
633,633_2,FI,,"Haukivesi, Oravi",62.110735242609465,28.606396965749415,76.03,56714.853,9.13,55.0,62.10826,28.38868
634,634_1,FI,,"Pihlajavesi, Savonlinna",61.85075144809703,28.8639635518488,75.92,72584.453,11.33,72.0,61.68081,28.67648
635,635_1,FI,,"Savilahti, Mikkeli",61.68890497920173,27.28213709321808,75.95,2535.438,5.91,30.44,61.61581,27.31381
636,636_1,FI,,"Pökkäänlahti, Ristiina",61.5008344285532,27.263562834099037,75.91,139303.449,10.8,85.81,61.3377,28.11575
636,636_2,FI,,"Saimaa, Lauritsala",61.083179556231435,28.27195898250573,75.91,139303.449,10.8,85.81,61.3377,28.11575
637,637_1,FI,,Muurasjärvi,63.47117185419593,25.33518758966722,112.55,2103.339,8.98,35.71,63.50803,25.33963
638,638_1,FI,,Saanijärvi,63.39975580124892,25.572031309810907,114.33,1266.371,1.96,6.0,63.4112,25.6014
639,639_1,FI,,Kolimajärvi,63.17553474045431,25.93829690900272,111.52,10064.73,8.61,66.31,63.27795,25.7963
640,640_1,FI,,"Kivijärvi, Saarenkylä",63.267006597784786,25.12643648604784,131.14,15401.114,8.36,43.78,63.14108,25.15975
641,641_1,FI,,"Keitele, Viitasaari",63.07193494551791,25.856606200245785,99.82,7967.636,8.83841,66.0,63.11708,25.67232
642,642_1,FI,,"Keitele, Suolahti",62.56992747133499,25.853004849745,99.8,8835.225,6.13581,46.0,62.66745,25.88276
643,643_1,FI,,Kyyjärvi,63.0555301272762,24.56513446974187,150.85,1642.83,1.59,15.5,63.06107,24.59681
644,644_1,FI,,"Pääjärvi, Karstula",62.84740823358379,24.814241386701298,144.73,2950.774,3.81,14.9,62.86382,24.7894
645,645_1,FI,,Kalmarinjärvi,62.78592165824077,25.00096427593321,130.12,711.375,5.73,22.0,62.77723,25.00065
646,646_1,FI,,Summasjärvi,62.67653695765485,25.3436980589722,108.81,2192.84,6.73,41.0,62.64635,25.37753
647,647_1,FI,,Vatianjärvi,62.468593642047296,25.920249551898724,89.3,625.067,3.67,25.64,62.49054,25.88585
648,648_1,FI,,Koivujärvi,63.448336578436624,26.224995641241033,131.12,2595.527,3.04,16.0,63.47529,26.25933
649,649_1,FI,,"Pielavesi, Säviä",63.19930240299796,26.66958713999057,102.61,16884.297,4.85582,21.74,63.11458,26.52683
650,650_1,FI,,"Nilakka, Kolu",62.97306513906578,26.725103621371115,98.2,16492.619,,34.47,62.83433,26.88573
650,650_2,FI,,Iisvesi,62.66810719802136,27.033010103232375,98.2,16492.619,,34.47,62.83433,26.88573
651,651_1,FI,,"Hankavesi, Rautalampi",62.617498002081355,26.827201492635744,96.4,1849.379,7.04,49.0,62.60128,26.78343
652,652_1,FI,,"Konnevesi, etelä",62.61657768071317,26.349216875854857,95.7,19027.597,10.61,57.12,62.6326,26.60459
653,653_1,FI,,Vanginvesi,62.56606333147733,26.242851535248754,90.61,1417.531,5.46,23.57,62.57821,26.26822
654,654_1,FI,,Ala-Kintaus,62.27850499276799,25.33797147248977,154.71,723.353,5.24,19.0,62.29049,25.36218
655,655_1,FI,,Petäjävesi,62.255461685532126,25.173250101828167,111.41,861.568,4.21,26.59,62.24227,25.19415
656,656_1,FI,,Salosjärvi,62.07572436392363,25.161965289126705,102.8,896.767,7.26,36.2,62.11099,25.17823
657,657_1,FI,,"Jääsjärvi, Hartola",61.56738161656722,26.046710247880277,92.57,8112.073,4.58,28.2,61.63101,26.13511
658,658_1,FI,,Joutsjärvi,61.518699145626094,25.879507413062942,85.87,1011.484,3.79,23.66,61.5085,25.84898
659,659_1,FI,,"Päijänne, Sysmä",61.47868094532396,25.627806491827364,78.58,86416.788,14.1369,86.0,61.61394,25.48204
660,660_1,FI,,"Vesijärvi, Lahti",60.99462322906797,25.64812600799632,81.65,10742.703,6.08641,40.0,61.09569,25.53305
659,659_2,FI,,"Vesijärvi, Vääksy",61.1760321856048,25.536214213532563,78.58,86416.788,14.1369,86.0,61.61394,25.48204
659,659_3,FI,,"Päijänne, Vääksy",61.17651768913575,25.537102889882373,78.58,86416.788,14.1369,86.0,61.61394,25.48204
661,661_1,FI,,Ala-Rieveli,61.33581188107675,26.20120323323878,78.05,1303.746,11.27,46.89,61.3035,26.1718
662,662_1,FI,,"Kyyvesi, Haukivuori",62.01270517952367,27.189455075011058,100.92,12425.773,4.39,35.25001,61.99879,27.07957
663,663_1,FI,,"Puula, Kangasniemi",61.98788430497544,26.646130842696472,94.97,32911.055,9.24,69.0,61.81975,26.70362
663,663_2,FI,,"Puula, Otava",61.65850488526655,27.066462011049733,94.97,32911.055,9.24,69.0,61.81975,26.70362
664,664_1,FI,,"Tuusjärvi, Tuustaipale",61.50824067403581,26.70155622508271,81.06,538.626,3.45,17.08,61.53513,26.72984
665,665_1,FI,,"Lahnavesi, Tuustaipale",61.50007690594924,26.70828442573602,79.95,1312.77,7.14,33.03,61.46878,26.67541
666,666_1,FI,,"Vuohijärvi, Hillosens.",61.19843923400235,26.78352697160477,76.83,8682.428,16.28,75.51,61.1853,26.71563
667,667_1,FI,,"Ylä-Kivijärvi, Jurvala",60.95447603924306,27.7609894486642,75.41,7539.295,5.26,27.0,60.98222,27.6926
668,668_1,FI,,"Ala-Kivijärvi, Ylä-Munni",60.9389994079227,27.511486225260832,75.31,918.839,4.77,18.96,60.95696,27.49398
669,669_1,FI,,"Tammijärvi, Pitkälahti",60.56586065071048,26.56322390934899,15.02,980.469,2.49,12.74,60.57804,26.54703
670,670_1,FI,,Pyhäjärvi,60.707069874324205,26.009192884854347,40.05,1310.83,21.0774,68.0,60.72314,26.01799
671,671_1,FI,,Palojärvi,60.290333531534195,24.39805125592863,43.75,168.012,3.67,10.2,60.28296,24.37174
672,672_1,FI,,Sääksjärvi,60.5093319173396,24.65378674306329,100.05,263.379,4.49,7.91,60.5093,24.66822
673,673_1,FI,,"Lohjanjärvi, Virkkala",60.19013981594493,23.981260303243463,31.85,8906.264,12.68,54.88,60.24116,23.95829
674,674_1,FI,,"Pyhäjärvi, Kauttua",61.10152840900375,22.180181366727854,45.21,15532.756,5.47,26.24,61.00108,22.29133
675,675_1,FI,,"Koljonselkä, Kuoresalmi",61.61695466473272,24.503775870327257,84.5,13404.679,6.83,59.3,61.53526,24.37048
675,675_2,FI,,"Längelmävesi, Kaivanto",61.41800915194016,24.14742934013205,84.5,13404.679,6.83,59.3,61.53526,24.37048
676,676_1,FI,,Vesijako,61.35500942093057,25.02294274528169,108.67,1662.507,7.16,36.81,61.38734,24.99372
677,677_1,FI,,"Kukkia, Puutikkala",61.32912186169734,24.618402420020367,86.88,4388.364,5.23,35.62,61.33818,24.70639
678,678_1,FI,,"Iso-Roinevesi, W-Ranta",61.20779372961418,24.5176813190816,84.47,3145.498,7.17,73.0,61.2175,24.56713
679,679_1,FI,,Haapaniemenjärvi,60.85246821661453,24.48760064670336,81.17,391.358,0.96,3.99,60.86277,24.47596
680,680_1,FI,,"Vanajavesi, Hämeenlinna",60.99915989601263,24.470170537016717,79.68,184.523,2.07,8.49,60.98723,24.46838
681,681_1,FI,,"Jalantijärvi, Sotkia",61.14651917037738,23.79187702394301,83.31,642.411,2.68,6.14,61.1616,23.75069
682,682_1,FI,,"Ähtärinjärvi, Niemiaho",62.75534039125655,24.045385937320567,153.86,4175.456,5.2,27.0,62.69768,24.06426
683,683_1,FI,,"Toisvesi, Herraskoski",62.2625950458934,23.73076193800581,98.46,2935.753,19.47,85.0,62.29424,23.73058
684,684_1,FI,,Pihlajavesi,62.321081598891936,24.26583892514776,138.94,2021.984,5.09,19.97,62.36057,24.27715
685,685_1,FI,,Kitusjärvi,62.27747653290797,24.05220891093604,117.0,49.935,,,62.28117,24.0491
686,686_1,FI,,"Visuvesi, Kanava",62.11750015861835,23.92486964721646,96.45,4609.588,6.95,61.97,62.14156,23.76352
687,687_1,FI,,"Ukonselkä, Kolho",62.13001838663325,24.507569565904543,105.72,9788.485,4.66,33.52,62.14961,24.66866
688,688_1,FI,,"Palosekä, Vilppula",62.01448399643585,24.46911202212431,96.43,2479.675,3.28071,22.18,62.02008,24.32545
689,689_1,FI,,"Ruovesi, Kauttu",61.95550020689538,24.10756239198222,96.43,4173.004,8.83,46.55,62.00877,24.14272
690,690_1,FI,,"Palovesi, Murole",61.855700740927425,23.90678609488472,95.73,4600.003,8.67,40.0,61.83197,23.81611
691,691_1,FI,,"Näsijärvi, Tampere",61.50855630879533,23.772534076284895,95.71,21047.48,14.6546,65.64,61.63179,23.75045
692,692_1,FI,,"Pyhäjärvi, Tampere",61.491503158793165,23.739716588007756,77.52,11870.818,5.49861,50.16,61.38107,23.50773
693,693_1,FI,,Jämijärvi,61.81081514711878,22.75843289240616,101.25,884.673,4.32,25.96,61.8113,22.71939
694,694_1,FI,,"Kyrösjärvi, Kyröskoski",61.77404880732342,23.05164269632524,83.53,9624.157,10.38,47.0,61.76358,23.13016
695,695_1,FI,,Mätikköjärvi,61.5122855016854,22.99768972565629,58.63,81.8275,9.48,22.05,61.50976,22.99843
696,696_1,FI,,"Sääksjärvi, Sääkskoski",61.39378704494072,22.45436579463926,49.35,3333.708,3.72,9.11,61.40742,22.37682
697,697_1,FI,,"Kuortaneenjärvi, Kuortane",62.86278948057499,23.407084557439617,76.19,70.561,,,62.87189,23.39835
698,698_1,FI,,"Lappajärvi, Halkosaari",63.25948059858901,23.63528743321785,69.89,14541.753,6.88,36.04,63.14795,23.67058
699,699_1,FI,,"Lestijärvi, Kiiskilänlahti",63.58372666954241,24.71648829737782,141.09,6468.76,3.56785,6.9,63.52496,24.77938
700,700_1,FI,,"Pyhäjärvi, Pyhäsalmi",63.681734910931326,25.99450531626044,139.93,12117.976,6.27,27.0,63.58804,25.93544
701,701_1,FI,,"Kianta, Ämmänsaari",64.88325235522667,28.93180952920478,199.39,17117.845,7.84,43.0,65.03062,29.08901
702,702_1,FI,,"Vuokkijärvi, Sankki",64.78382295353671,29.313946678316594,189.19,5274.85,5.42,24.0,64.76213,29.35428
703,703_1,FI,,"Lentua, Varajoki",64.20375539259999,29.68991794746443,168.18,7915.339,7.41,52.0,64.24473,29.60317
704,704_1,FI,,"Lammasjärvi, Kuhmo",64.13124553231037,29.550980483088452,176.08,540.274,,18.8,64.25619,29.94934
705,705_1,FI,,"Ontojärvi, Paloniemi",64.11891600166001,29.286133422722266,159.48,10456.97,5.76,29.0,64.1249,29.17042
706,706_1,FI,,"Nuasjärvi, Vuokatti",64.16163524622583,28.244101564594448,138.19,9601.102,8.52,42.0,64.18402,28.01622
706,706_2,FI,,"Rehja, Kajaani",64.22693628037284,27.787275645482424,138.19,9601.102,8.52,42.0,64.18402,28.01622
707,707_1,FI,,"Oulujärvi, Melalahti",64.39905088095699,27.651943543664338,123.0,17473.819,,,64.34099,27.69075
708,708_1,FI,,Poussunjärvi,65.79860169358552,29.31603425360528,250.59,224.932,,,65.78747,29.34757
709,709_1,FI,,Naamankajärvi,65.1039118501418,28.24632203492423,173.82,862.681,2.92,14.0,65.0947,28.27438
710,710_1,FI,,Korvuanjärvi,65.34818573630153,28.66301705144424,242.11,1533.183,6.03,37.0,65.37394,28.6574
711,711_1,FI,,"Livojärvi, Säikkä",65.98334803685822,27.96772596893579,244.02,3286.623,5.78,28.0,65.99644,28.2042
712,712_1,FI,,"Oijärvi, Matilanjärvi",65.62058086006822,25.93015545761446,90.18,2057.828,1.11149,2.42,65.63343,25.91432
713,713_1,FI,,Isojärvi,66.43500620846574,28.13110953849362,225.71,475.214,,,66.44025,28.16943
714,714_1,FI,,Ounasjärvi,68.39749995987059,23.716964796589224,287.17,703.225,6.64,31.0,68.37709,23.60163
715,715_1,FI,,Unari,67.13658051452784,25.741536798728525,180.13,2902.97,5.01,24.82,67.17248,25.71118
716,716_1,FI,,Kilpisjärvi,69.04976165958777,20.788067283820222,473.16,3732.214,19.5,57.0,69.00697,20.81596
717,717_1,FI,,"Jerisjärvi, Kutuniva",67.95012410963459,24.002080291484667,257.2,68.675,,,67.95565,23.98957
718,718_1,FI,,"Mutusjärvi, Riutula",68.9433891026116,26.806643911148516,146.39,5134.864,8.5,74.0,69.02913,26.88191
719,719_1,FI,,Solojärvi,68.83724579829011,26.789623635911184,144.81,422.271,3.99,17.64,68.844,26.7732
720,720_1,FI,,"Inari, Nellim",68.84999043513503,28.300712831382267,118.88,108191.985,14.3,92.0,69.08207,27.92452
721,721_1,FI,,Kuusamonjärvi,65.88347350528925,29.363279848208204,253.29,4748.049,3.4,17.69,65.90877,29.37611
659,659_4,FI,,"Päijänne, Tehi",61.46522954439675,25.38819106040066,78.58,86416.788,14.1369,86.0,61.61394,25.48204
722,722_1,FI,,Tuusulanjärvi,60.41678227067279,25.04273268444463,38.06,593.221,3.16,9.76,60.44144,25.05441
723,723_1,FI,,"Kuivajärvi, Saari",60.78213161304746,23.838325828148687,96.87,823.321,2.2283,9.9,60.78553,23.85964
724,724_1,FI,,"Oulujärvi,Vaala",64.55092239929625,26.824013315210152,123.03,34008.826,,,64.45078,26.96539
725,725_1,FI,,Peerajärvi,68.88332435006721,21.076366070443235,459.68,199.718,,,68.88821,21.09213
720,720_2,FI,,"Inari, selkävedet",68.95771978179226,27.69420483850995,118.88,108191.985,14.3,92.0,69.08207,27.92452
726,726_1,FI,,"Kevojärvi, Kevoniemi",69.75658942833583,27.003159303626965,75.0,102.0,11.1,35.0,69.75897,27.00079
699,699_2,FI,,Lestijärvi,63.52715425453959,24.66929623287021,141.09,6468.76,3.56785,6.9,63.52496,24.77938
727,727_1,FI,,Lappalanjärvi,60.93022002853995,26.74435628932276,56.32,1261.269,4.57,16.67,60.93982,26.7385
728,728_1,NO,,Møsvatn,59.8193739342511,8.31080161944684,919.0,7909.72,20.0,68.5,,
729,729_1,NO,,Totak,59.680898467344,8.0118310502926,687.0,3726.42,62.0,306.0,,
730,730_1,NO,,Seljordvatn,59.434,8.854,116.0,1661.33,,,,
731,731_1,NO,,Vinjevatn,59.6074413822064,7.8589147269094,466.0,331.97,7.0,35.5,,
732,732_1,NO,,Hjartsjåvatnet,59.6040999996835,8.73600000010497,158.0,106.6,22.0,43.5,,
733,733_1,NO,,Aursunden,62.6682000003347,11.6572000001038,691.0,4640.18,13.0,60.0,,
734,734_1,NO,,Mjøsa,60.6514288512079,11.1016682030016,123.0,36928.03,150.0,453.0,,
735,735_1,NO,,Storsjøen,61.5705999996952,11.2125000005292,252.0,4809.58,138.0,309.0,,
736,736_1,NO,,Atnsjøen,61.8849812368093,10.146879433951,701.0,500.51,35.0,80.0,,
737,737_1,NO,,Vinstre,61.3212677005389,8.86816522033938,1032.0,2784.04,,37.0,,
738,738_1,NO,,Bygdin,61.3234000004583,8.75720000125879,1058.0,4015.99,,200.0,,
739,739_1,NO,,Gjende,61.4929499996025,8.69588000049894,985.0,1577.69,66.0,149.0,,
740,740_1,NO,,Breiddalsvatnet,62.0082141589325,7.62893843982195,900.0,689.93,,45.3,,
741,741_1,NO,,Osensjøen,61.246,11.739,437.0,4363.51,,117.0,,
742,742_1,NO,,Lomnessjøen,61.7504000000595,11.1968999993761,255.0,366.87,10.0,26.0,,
743,743_1,NO,,Savalen,62.2464010763729,10.4725541065686,708.0,1529.13,,,,
744,744_1,NO,,Gålåvatnet,61.4999707091818,9.76623328932738,778.0,303.98,,,,
745,745_1,NO,,Olstappen,61.5062000000297,9.40020000018274,668.0,320.0,,38.0,,
746,746_1,NO,,Nedre Heimdalsvatnet,61.4231990738422,8.95586128911949,1052.0,722.21,,,,
747,747_1,NO,,Øvre Heimdalsvatnet,61.418,8.893,1089.0,77.44,,13.0,,
748,748_1,NO,,Veslevatnet,61.416,9.273,998.0,422.0,,,,
749,749_1,NO,,Aursjoen,61.9346079096257,8.32616358603352,1098.0,737.83,7.0,24.1,,
750,750_1,NO,,Rauddalsvatnet,61.9104963443702,7.7960186768117,913.0,749.77,,,,
751,751_1,NO,,Marsjøen,62.3433797939199,10.0489598414504,1064.0,267.76,,,,
752,752_1,NO,,Elgsjø,62.361,9.798,1132.0,238.0,,,,
753,753_1,NO,,Narsjøen,62.3543999997789,11.4826000001629,737.0,193.83,,,,
754,754_1,NO,,Tesse,61.8134726240944,8.94024505904366,854.0,1284.26,,68.0,,
755,755_1,NO,,Møkeren,60.1629200003441,12.3871199991678,176.0,1277.44,,44.0,,
756,756_1,NO,,Varaldsjøen,60.1404499996514,12.4261900001827,210.0,650.21,,61.1,,
757,757_1,NO,,Søndre Øyersjøen,60.2097573422853,12.4483235376175,270.0,204.29,8.0,40.5,,
758,758_1,NO,,Rømsjøen,59.6785083941025,11.8273697005512,138.0,1365.71,,,,
759,759_1,NO,,Fønnebøfjorden,60.2562386430463,8.91067660603588,460.0,74.76,9.0,27.0,,
760,760_1,NO,,Fustvatnet,65.9044999996365,13.382200000337,38.0,1071.15,,,,
761,761_1,NO,,Røssvatn,65.858,13.794,384.0,21804.89,66.0,231.0,,
762,762_1,NO,,Vangsmjøse,61.1491878381955,8.51887041416403,466.0,1852.75,68.0,154.0,,
763,763_1,NO,,Krøderen,60.1573002524969,9.71870009678979,133.0,4390.6,32.0,130.0,,
764,764_1,NO,,Øyangen,61.2240986434031,8.87803599106248,677.0,668.31,,73.0,,
765,765_1,NO,,Vasetvatnet,60.9967171203548,8.96127077738723,796.0,103.57,,,,
766,766_1,NO,,Midtre Syndin,61.0621605115108,8.76952590059314,937.0,273.099999999999,,,,
767,767_1,NO,,Volbufjorden,61.0869861938142,9.10851119784723,434.0,393.59,26.0,65.0,,
768,768_1,NO,,Rødungen,60.6981099508371,8.2568560073898,1022.0,503.9,,,,
769,769_1,NO,,Bergsjøen,60.7091568253004,8.27758109119021,1082.0,168.16,,,,
770,770_1,NO,,Kringsvatnet,63.804,10.227,87.0,41.0,,,,
771,771_1,NO,,Namsvatnet,64.9966,13.5848,446.0,3953.5,28.0,84.0,,
772,772_1,NO,,Fjergen,63.434385615706,11.9103658438949,514.0,1634.26,10.0,26.9,,
773,773_1,NO,,Funnsjøen,63.4795504411366,11.7879727403744,442.0,799.17,,,,
774,774_1,NO,,Vassvatnet,66.397,13.176,108.0,81.0,,,,
775,775_1,NO,,Vatnvatnet,67.32,14.75,4.0,477.16,20.0,64.25,,
776,776_1,NO,,Lustadvatnet,64.0004123231117,12.0939826046118,277.0,711.57,,,,
777,777_1,NO,,Rovatnet,63.2639618912209,9.03087978867797,13.0,774.05,,,,
778,778_1,NO,,Søvatnet,63.2224000004049,9.37600000039925,280.0,517.3,19.0,67.0,,
779,779_1,NO,,Saksvatnet,64.919,13.482,462.0,169.44,,,,
780,780_1,NO,,Vektaren,64.9128799997431,13.5569000005174,446.0,879.55,18.0,62.0,,
781,781_1,NO,,Murusjøen,64.4617732004474,14.101515187112,312.0,718.61,,,,
782,782_1,NO,,Limingen,64.769499999632,13.61989999989,418.0,9327.11,87.0,192.0,,
783,783_1,NO,,Lenglingen,64.2248999996494,13.8005000001179,354.0,1698.46,,,,
784,784_1,NO,,Eptevatnet,58.2367681261512,7.29054952956628,232.0,115.85,,,,
785,785_1,NO,,Lygne,58.397,7.221,185.0,771.44,,99.7,,
786,786_1,NO,,Isteren,61.9101906890653,11.7803258013339,647.0,2902.6,,20.0,,
787,787_1,NO,,Femunden,62.0522747975683,11.8726031392641,662.0,20383.65,,150.0,,
788,788_1,NO,,Vassbygdevatnet,60.8709000002213,7.27080000212116,55.0,184.97,42.0,65.0,,
789,789_1,NO,,Tyin,61.2748580342548,8.1412682390404,1084.0,3320.83,,81.0,,
790,790_1,NO,,Veitastrondavatnet,61.3381000004762,7.09190000262778,171.0,1755.78,69.0,151.0,,
791,791_1,NO,,Røyrvikvatnet,61.2113238213256,5.75779015094249,336.0,97.45,,,,
792,792_1,NO,,Hestadfjorden,61.3302000000519,5.92590000767227,146.0,323.77,26.0,63.0,,
793,793_1,NO,,Sandvinvatnet,60.0271000006498,6.55770000397713,87.0,437.3,,120.0,,
794,794_1,NO,,Jølstravatnet,61.5070000000789,6.16610000668147,207.0,3928.99,88.0,233.0,,
795,795_1,NO,,Lovatnet,61.8525000002884,6.89650000211159,52.0,1052.77,73.0,138.0,,
796,796_1,NO,,Hornindalsvatnet,61.9396119997869,6.36932300405443,53.0,5077.96,237.0,514.0,,
797,797_1,NO,,Ákšovuonjávri,69.8967000002955,21.362299998849,9.0,568.0,,58.0,,
798,798_1,NO,,Nysætervatnet,62.3408903494034,6.78001014096648,334.0,236.23,,,,
799,799_1,NO,,Vangsvatnet,60.6200634818026,6.39221752853258,44.0,765.0,32.0,60.0,,
800,800_1,NO,,Gjevillvatnet,62.7015613561103,9.31742610411074,661.0,2117.88,40.0,104.5,,
801,801_1,NO,,Skoaberjávri,68.62,17.252,101.0,856.92,,,,
802,802_1,NO,,Nervatnet,68.8717000003627,17.8942999994344,7.0,120.18,8.0,18.0,,
803,803_1,NO,,Lysevatn,69.413,17.86,22.0,378.91,12.0,23.0,,
804,804_1,NO,,Bjørnevatnet,69.5202170042234,30.1099988529957,21.0,353.48,,,,
